Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Hourly) 
 01/01  21:00:00,0.625,90.5,1.9500000000000002,18.4465465392,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.079864263176006,18.088369585442717,11.670820317756661,0.0921091619504355,10.325661646385694,0.0980280921147334,1628.6412360109343,4.082777777777779,-1.071071093333333,4.082777777777779,-1.071071093333333,18.1,24.9,18.1,24.9,0.0,0.0,958.0416504490331,860.7155033896796,0.0,2581391.3328385437,0.0,2300861.0759117845 
 01/01  22:00:00,0.2,88.0,1.275,18.4465465392,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.087819647053855,18.092598235796164,10.787352493426742,0.08513660315048602,9.921315710490513,0.0941893782378338,1641.2429017276186,4.082777777777779,-1.071071093333333,4.082777777777779,-1.071071093333333,18.1,24.9,18.1,24.9,0.0,0.0,957.3826940761401,862.7645735030053,0.0,2602738.4970581494,0.0,2325481.318298743 
 01/01  23:00:00,0.375,87.0,2.2,18.4465465392,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.09186911680391,18.09437998788034,11.483202399362781,0.0906284323393513,10.895903233571953,0.10344175922398961,1659.6089398010163,4.082777777777779,-1.071071093333333,4.082777777777779,-1.071071093333333,18.1,24.9,18.1,24.9,0.0,0.0,970.4121995246664,878.148886002079,0.0,2633482.0225290777,0.0,2361394.8020620225 
 01/01  24:00:00,2.45,87.0,4.1,18.4465465392,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.113964583802044,18.11430960168813,13.278373364567095,0.10479639043147856,13.5797312225227,0.12892105017219277,1579.8665633835699,4.082777777777779,-1.071071093333333,4.082777777777779,-1.071071093333333,18.1,24.9,18.1,24.9,0.0,0.0,929.6687934746476,852.3494658105918,0.0,2465327.9338330943,0.0,2239132.52970347 
 01/02  01:00:00,3.625,84.75,6.925000000000001,18.43830438528,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.12038715091331,18.11903789434488,20.472823507627073,0.16157686989470993,21.146296779254136,0.20075528324984443,1597.361894276114,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,949.1823762416019,881.3415675176552,0.0,2484419.7961836653,0.0,2283170.861750791 
 01/02  02:00:00,4.0249999999999995,84.0,7.325,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.1216916698546,18.119647554469495,20.274595454316735,0.16001240232787556,22.625204121986542,0.21479549395859582,1549.0194957025008,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,906.3911861466224,860.5138406913964,0.0,2368559.9233566727,0.0,2223426.4252146916 
 01/02  03:00:00,3.425,89.25,7.575,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.108365437065622,18.106753075187587,22.42114639899679,0.1769535429859643,23.395981114155454,0.22211297157657478,1581.8433218280536,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,936.5530616868284,877.1375557703971,0.0,2445453.135898549,0.0,2265828.5017021163 
 01/02  04:00:00,3.275,88.75,9.65,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.100736645186544,18.100037855175582,30.986115176994602,0.24455051344679196,30.834588803244444,0.2927324190002292,1700.3017985625565,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,1027.7916144961887,960.7076500827852,0.0,2672383.3074277136,0.0,2469119.3152587693 
 01/02  05:00:00,3.3,88.0,8.725,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.100066504722314,18.100123235961703,25.248109399641827,0.19926467328913006,28.018968151686266,0.26600193624344604,1646.9604356996924,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,974.5894514188742,933.4473923092305,0.0,2543046.113160213,0.0,2404842.8377629984 
 01/02  06:00:00,3.3,88.0,8.575,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.099323949999864,18.09971107664896,21.717194981671938,0.17139777455339222,27.77591185224088,0.2636944477621206,1628.39063260888,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,946.2464096752683,934.3298762762374,0.0,2473535.4247829337,0.0,2406995.9200908756 
 01/02  07:00:00,3.1500000000000004,94.0,7.199999999999999,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.098940783474497,18.09954642364985,14.29658429101443,0.11283237698343912,22.50056780779201,0.21361224193009465,1552.8397067581234,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,883.6521593474778,889.0541494151068,0.0,2313215.542766191,0.0,2292896.096531337 
 01/02  08:00:00,3.1750000000000003,94.5,9.4,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.175777705841796,18.16889802296042,17.080713498413356,0.13480545180364492,30.99205596670045,0.2942273552215525,503.67958691244473,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,43.813282158750496,249.46456590546617,0.0,120767.63995912232,0.0,676037.496062353 
 01/02  09:00:00,3.425,96.25,9.1,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.25605475716819,18.173258655184945,16.065091289116474,0.12678989608351648,29.295459925895475,0.27812048685174334,324.4319651507482,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,73.33046598568703,0.0,0.0,0.0,199952.28455014416 
 01/02  10:00:00,3.7249999999999996,97.0,7.574999999999999,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.478300959252714,18.28160992282561,13.852513037823623,0.10932765067765814,23.698499976510877,0.2249849760951232,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,3.875,97.0,7.2,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.779671147231227,18.5163483442697,14.320860570658603,0.11302397172249076,22.566715577877503,0.21424022490311748,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  12:00:00,3.8249999999999997,98.5,5.625,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.105789757731756,18.81087656318994,12.532823771535197,0.09891231833226417,17.442868227119398,0.16559627381473735,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  13:00:00,3.8,99.0,5.1,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.369478189761637,19.05435849239832,12.101278850582936,0.09550645311194175,15.967801481554172,0.15159252434457512,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  14:00:00,3.725,97.5,5.1,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.529620958076826,19.19606889283993,13.190270845847945,0.10410106234450624,16.04333009813649,0.15230956567685833,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,3.7,97.0,3.5999999999999996,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.64935738063094,19.318525210864138,11.079064109551062,0.08743886740962623,12.418331665156689,0.11789514338864666,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,3.55,98.5,3.1,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.736677339121208,19.41199331207225,10.596001497935317,0.08362641112000119,11.475494874433966,0.1089441923566149,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,3.5,99.0,1.525,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.825293581066404,19.511099700444746,10.45157229846131,0.08248653815798815,9.293608897967456,0.08823015709091636,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,3.125,98.25,1.0,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.829021268308857,19.522406253539778,10.180285774843856,0.08034547406321903,8.781552164682266,0.0833688759122889,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,2.4000000000000004,98.75,0.25,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.76874479295971,19.464281383290484,10.137960736795725,0.08001143380915032,8.963980122545134,0.0851007808758748,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,1.675,99.75,0.0,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.301899089842998,18.99871452365296,10.221596106050026,0.08067150598588567,9.072822058369756,0.08613408679624618,254.43093455052914,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,1.2000000000000002,100.0,0.0,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.572496040088073,18.34354010976365,10.04429060178535,0.07927216464034453,8.919165376653435,0.08467532590855004,364.50445175456474,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,7.195692755013059,118.38764776628638,0.0,20148.837383419046,0.0,325528.9498663052 
 01/02  22:00:00,0.35000000000000003,100.0,0.75,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.13292396530382,18.072929508490393,10.447469349854556,0.08245415661603957,9.377120008752845,0.08902298133221226,906.3265939691287,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,388.263644991408,441.7133524071985,0.0,1063657.061089279,0.0,1195712.3782864134 
 01/02  23:00:00,0.625,97.0,1.0,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.03951845633496,18.027850762980435,10.27924827554978,0.08112651196427156,9.437916693254842,0.08960016303666199,1134.0797320014358,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,569.1008388487273,577.855832325255,0.0,1538587.9226485202,0.0,1547930.3100469788 
 01/02  24:00:00,-0.24999999999999997,91.5,1.0,18.43006223136,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.0158008738291,18.02393378105308,10.966471570742971,0.08655025768819073,9.866030225913315,0.09366451786952623,1342.8164549931766,3.7226388888888886,-1.121023541333333,3.7226388888888886,-1.121023541333333,18.1,24.9,18.1,24.9,0.0,0.0,722.555675030043,689.9970824951873,0.0,1974631.2749993443,0.0,1870271.3889598628 
 01/03  01:00:00,-0.825,94.5,1.0,18.563924758224,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.025624370011247,18.03874027347846,11.377950677004854,0.08979775825850038,9.903544191640766,0.09402066187403241,1473.355949483604,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,820.370698792129,761.1606300361848,0.0,2248724.187729165,0.0,2070305.740669934 
 01/03  02:00:00,-0.8250000000000001,94.5,1.375,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.04337639826261,18.056373632909366,11.589748391456071,0.09146932113497086,10.481229066192132,0.09950499285786157,1552.3848200580896,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,879.9541860738527,807.9780616785622,0.0,2410445.5026145615,0.0,2195519.4601194384 
 01/03  03:00:00,-1.25,95.5,1.5,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.05693855322999,18.066863097247605,12.062018564276004,0.09519660067901861,10.766024979400807,0.10220874211577878,1628.2320785061092,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,931.8850705836614,848.6696740815488,0.0,2565143.255702749,0.0,2316340.960729058 
 01/03  04:00:00,0.25000000000000006,96.0,1.5,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.085234884943766,18.091432000027822,11.404301860991279,0.09000572868451222,9.521608615635426,0.09039470383775966,1550.6230337096317,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,896.9121684307023,810.6293630773321,0.0,2424414.724988693,0.0,2174569.143940439 
 01/03  05:00:00,1.9249999999999998,93.0,3.8249999999999997,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.100489774587285,18.104193575576865,15.066092268126049,0.11890553490688749,10.906442115211458,0.10354181154949896,1522.6645769990528,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,902.8815622079096,797.6720904416939,0.0,2394415.640215999,0.0,2102384.2155354535 
 01/03  06:00:00,2.45,93.5,4.6,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.10532043374716,18.106791647041355,16.0828875043266,0.12693034846169254,14.218421272817967,0.13498454220081482,1522.0423821269922,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,896.9099580245659,814.4644390298971,0.0,2364408.986264912,0.0,2129964.2120617204 
 01/03  07:00:00,2.575,95.5,1.9,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.11516303592806,18.115572268279276,10.660352894971311,0.08413428915170276,9.811525362755882,0.09314706843826698,1391.9339649584153,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,797.4014521836438,728.8723524553546,0.0,2108767.0588873373,0.0,1913072.840018516 
 01/03  08:00:00,2.3000000000000003,95.25,2.575,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.206363898748762,18.175534125509433,11.290335897780722,0.08910627953900294,10.74271629108804,0.10198745787044451,288.7832637792342,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,0.0,25.292394237372385,0.0,0.0,0.0,70360.8452773826 
 01/03  09:00:00,1.9,98.0,2.725,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.298903556611346,18.216569473937867,11.799212574341482,0.09312246717088862,10.914391108361238,0.1036172764116445,254.43093455052914,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,2.25,96.75,2.975,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.51852292861927,18.401198698232886,11.83234182249706,0.09338393184951241,11.30243997760042,0.1073012718398805,254.43093455052914,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  11:00:00,2.625,96.75,1.9,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.83564321880445,18.698112967748003,10.336286797138822,0.08157667487308314,9.86218951432817,0.09362805554469435,254.43093455052914,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  12:00:00,3.75,95.5,3.8249999999999997,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.16965743194241,19.013481341766962,13.824196494755526,0.10910416912449195,12.5242574193821,0.11890076413704351,254.43093455052914,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  13:00:00,4.325,95.0,3.8499999999999996,18.697787285088,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.437411283717616,19.25322539007864,12.310894151387409,0.09716079180994336,12.624995024688396,0.11985713047854957,254.43093455052914,3.4521527777777776,-0.30973549973333325,3.4521527777777776,-0.30973549973333325,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
